CRN,Class Name,Building,long,lat,Size,start,end,mon,tues,wed,thur,fri
88267,MGT 4803 L02,Klaus Advanced Computing 2448,33.777107,-84.395817,2,14,15,False,True,False,True,False
86694,MGT 4803 L03,Klaus Advanced Computing 2448,33.777107,-84.395817,2,15,17,False,True,False,True,False
86164,MGT 4803 L04,Klaus Advanced Computing 2448,33.777107,-84.395817,1,17,18,False,True,False,True,False
89826,MGT 4833 A,Scheller College of Business 436,33.776533,-84.387765,11,12,13,False,False,True,False,False
82153,MGT 6000 A,Scheller College of Business 203,33.776533,-84.387765,40,9,11,True,False,True,False,False
83902,MGT 6000 B,Scheller College of Business 203,33.776533,-84.387765,36,12,14,True,False,True,False,False
82154,MGT 6020 A,Scheller College of Business 223,33.776533,-84.387765,3,11,12,True,False,True,False,False
88246,MGT 6022 A,Scheller College of Business 101,33.776533,-84.387765,3,15,17,True,False,True,False,False
82905,MGT 6059 A,Scheller College of Business 222,33.776533,-84.387765,38,14,15,True,False,True,False,False
87610,MGT 6066 B,Scheller College of Business 201,33.776533,-84.387765,17,18,21,False,False,True,False,False
85490,MGT 6070 A,Scheller College of Business 203,33.776533,-84.387765,40,15,17,False,True,False,True,False
93288,MGT 6074 A,Scheller College of Business 201,33.776533,-84.387765,20,18,21,True,False,False,False,False
81003,MGT 6078 A,Scheller College of Business 200,33.776533,-84.387765,78,17,18,False,True,False,True,False
88527,MGT 6080 A,Scheller College of Business 222,33.776533,-84.387765,1,18,21,False,False,False,True,False
82415,MGT 6086 A,Scheller College of Business 221,33.776533,-84.387765,35,12,14,False,True,False,True,False
85948,MGT 6090 A,Scheller College of Business 200,33.776533,-84.387765,38,18,21,False,True,False,False,False
81111,MGT 6110 A,Scheller College of Business 223,33.776533,-84.387765,17,17,20,False,False,True,False,False
93817,MGT 6110 B,Scheller College of Business 223,33.776533,-84.387765,1,18,21,False,True,False,False,False
88510,MGT 6119 A,Scheller College of Business 223,33.776533,-84.387765,24,15,17,True,False,True,False,False
93293,MGT 6185 A,Scheller College of Business 224,33.776533,-84.387765,8,18,21,False,False,True,False,False
93269,MGT 6213 A,Scheller College of Business 201,33.776533,-84.387765,2,18,21,False,False,False,True,False
93271,MGT 6214 A,Scheller College of Business 4167,33.776533,-84.387765,9,18,21,False,True,False,False,False
86846,MGT 6311 A,Scheller College of Business 202,33.776533,-84.387765,20,17,18,False,True,False,True,False
86230,MGT 6325 A,Scheller College of Business 222,33.776533,-84.387765,22,9,11,False,True,False,True,False
86222,MGT 6345 A,Scheller College of Business 102,33.776533,-84.387765,4,17,18,True,False,False,False,False
81878,MGT 6353 A,Scheller College of Business 221,33.776533,-84.387765,28,9,11,False,True,False,True,False
91907,MGT 6353 B,Scheller College of Business 221,33.776533,-84.387765,1,18,21,False,False,False,True,False
80694,MGT 6357 A,Scheller College of Business 221,33.776533,-84.387765,40,9,11,True,False,True,False,False
86569,MGT 6357 B,Scheller College of Business 221,33.776533,-84.387765,2,18,21,True,False,False,False,False
89703,MGT 6369 A,Scheller College of Business 221,33.776533,-84.387765,9,17,18,True,False,True,False,False
86688,MGT 6500 A,Scheller College of Business 312,33.776533,-84.387765,40,9,11,False,True,False,True,False
85521,MGT 6500 B,Scheller College of Business 224,33.776533,-84.387765,36,12,14,False,True,False,True,False
85508,MGT 6501 A,Scheller College of Business 224,33.776533,-84.387765,36,12,14,False,True,False,True,False
85509,MGT 6501 B,Scheller College of Business 224,33.776533,-84.387765,40,14,15,False,True,False,True,False
85491,MGT 6502 A,Scheller College of Business 224,33.776533,-84.387765,40,12,14,True,False,True,False,False
85492,MGT 6502 B,Scheller College of Business 202,33.776533,-84.387765,36,9,11,True,False,True,False,False
85495,MGT 6503 A,Scheller College of Business 224,33.776533,-84.387765,40,12,14,True,False,True,False,False
85494,MGT 6503 B,Scheller College of Business 202,33.776533,-84.387765,36,9,11,True,False,True,False,False
85502,MGT 6504 A,Scheller College of Business 224,33.776533,-84.387765,40,14,15,False,True,False,True,False
85503,MGT 6504 B,Scheller College of Business 224,33.776533,-84.387765,36,15,17,False,True,False,True,False
85504,MGT 6505 A,Scheller College of Business 300,33.776533,-84.387765,39,12,14,False,True,False,True,False
85505,MGT 6505 B,Scheller College of Business 300,33.776533,-84.387765,36,14,15,False,True,False,True,False
85507,MGT 6506 A,Scheller College of Business 300,33.776533,-84.387765,40,12,14,False,True,False,True,False
85506,MGT 6506 B,Scheller College of Business 300,33.776533,-84.387765,37,14,15,False,True,False,True,False
90634,MGT 6510 A,Scheller College of Business 203,33.776533,-84.387765,40,11,12,True,False,True,False,False
86167,MGT 6510 B,Scheller College of Business 203,33.776533,-84.387765,32,11,12,True,False,True,False,False
93872,MGT 6510 D,Scheller College of Business 222,33.776533,-84.387765,1,18,21,False,True,False,False,False
93282,MGT 6655 A,Scheller College of Business 4167,33.776533,-84.387765,39,15,17,False,True,False,True,False
89809,MGT 6665 A,Scheller College of Business 203,33.776533,-84.387765,4,18,21,True,False,False,False,False
93295,MGT 6668 A,Scheller College of Business 222,33.776533,-84.387765,7,18,21,False,False,True,False,False
85641,MGT 6726 A,Scheller College of Business 200,33.776533,-84.387765,5,18,21,True,False,False,False,False
81012,MGT 6772 A,Scheller College of Business 202,33.776533,-84.387765,31,14,15,False,True,False,True,False
81112,MGT 6785 A,Scheller College of Business 200,33.776533,-84.387765,36,18,21,False,False,False,True,False
85674,MGT 8803 DRA,Scheller College of Business 436,33.776533,-84.387765,3,11,14,False,False,False,False,True
94234,MGT 8803 DRB,Scheller College of Business 464,33.776533,-84.387765,3,14,15,True,False,False,False,False
88509,MGT 8803 G,Scheller College of Business 223,33.776533,-84.387765,2,18,21,False,False,False,False,True
89814,MGT 8803 H,Scheller College of Business 203,33.776533,-84.387765,12,18,21,False,False,True,False,False
91759,MGT 8803 L,Scheller College of Business 4167,33.776533,-84.387765,11,14,15,True,False,True,False,False
93925,MGT 8803 QCF,Scheller College of Business 101,33.776533,-84.387765,11,12,14,True,False,True,False,False
87450,MGT 8813 A,Scheller College of Business 300,33.776533,-84.387765,74,12,14,False,False,False,False,True
83732,MSE 1111 A,Molecular Sciences and Engr 1222,33.779836,-84.396666,38,15,17,False,True,False,True,False
94749,MSE 2001 AU,Instructional Center 103,33.775587,-84.401213,0,9,11,False,True,False,True,False
87278,MSE 2001 C,Weber SST III 1,33.772949,-84.396066,80,14,15,True,False,True,False,False
81215,MSE 2001 D,Howey Physics L1,33.777622,-84.398785,104,15,17,False,True,False,True,False
81461,MSE 2001 E,Instructional Center 103,33.775587,-84.401213,65,9,11,False,True,False,True,False
88373,MSE 2021 A,Guggenheim Aerospace 244,33.771771,-84.395796,33,11,12,True,False,True,False,True
84083,MSE 3001 A,Manufacture Rel Discip Complex 3403,33.777187,-84.400484,29,9,10,True,False,True,False,True
91735,MSE 3005 C,Manufacture Rel Discip Complex 3403,33.777187,-84.400484,39,12,14,False,True,False,True,False
84926,MSE 3015 A,Bunger-Henry 380,33.775803,-84.398189,42,9,11,False,True,False,True,False
82069,MSE 3025 A,Manufacture Rel Discip Complex 3403,33.777187,-84.400484,30,14,15,False,True,False,True,False
84536,MSE 3225 A,College of Computing 102,33.777576,-84.397352,23,12,13,True,False,True,False,True
88296,MSE 3300 A,Kendeda 230,33.778759,-84.399597,29,12,13,True,False,True,False,True
85671,MSE 3720 A,Skiles 254,33.773568,-84.395957,23,9,11,False,True,False,True,False
80528,MSE 4002 A,College of Computing 102,33.777576,-84.397352,27,14,15,True,False,True,False,True
93332,MSE 4004 A,Molecular Sciences and Engr G021,33.779836,-84.396666,10,17,18,False,True,False,True,False
88374,MSE 4022 A,Mason 1133,33.776764,-84.39844,58,9,10,True,False,False,False,False
86900,MSE 4022 A01,Howey Physics S104,33.777622,-84.398785,9,15,18,False,False,True,False,False
86901,MSE 4022 A02,Howey Physics S104,33.777622,-84.398785,12,15,18,False,True,False,False,False
86902,MSE 4022 A03,Howey Physics S104,33.777622,-84.398785,21,8,11,False,False,True,False,False
88503,MSE 4022 A04,Howey Physics S104,33.777622,-84.398785,16,8,11,False,True,False,False,False
84084,MSE 4330 A,Molecular Sciences and Engr G021,33.779836,-84.396666,17,15,17,False,True,False,True,False
89406,MSE 4410 A,Mason 5134,33.776764,-84.39844,55,11,12,True,False,True,False,False
84160,MSE 4410 LA,Mason 3133,33.776764,-84.39844,55,15,18,False,False,True,False,False
90575,MSE 4723 A,Instructional Center 103,33.775587,-84.401213,0,12,14,True,False,False,False,False
90576,MSE 4723 A01,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,0,12,15,False,False,True,False,False
88258,MSE 4740 A,Clough UG Learning Commons 129,33.774909,-84.396404,5,14,15,False,True,False,True,False
82074,MSE 4751 A,Molecular Sciences and Engr 1224,33.779836,-84.396666,6,9,11,False,True,False,True,False
89404,MSE 4759 A,College of Computing 102,33.777576,-84.397352,7,11,12,True,False,True,False,False
85771,MSE 4766 B,College of Computing 101,33.777576,-84.397352,3,15,17,False,True,False,True,False
81862,MSE 4775 A,Klaus Advanced Computing 1447,33.777107,-84.395817,17,15,17,False,True,False,True,False
84664,MSE 4790 B,Bunger-Henry 380,33.775803,-84.398189,7,9,11,True,False,True,False,False
93794,MSE 4803 STE,Bunger-Henry 380,33.775803,-84.398189,1,14,15,False,True,False,True,False
88414,MSE 6405 A,Molecular Sciences and Engr G021,33.779836,-84.396666,16,15,17,False,True,False,True,False
89400,MSE 6752 A,Guggenheim Aerospace 244,33.771771,-84.395796,19,9,11,False,True,False,True,False
88235,MSE 6752 A01,Howey Physics S204,33.777622,-84.398785,19,15,18,False,False,True,False,False
89448,MSE 6754 A,D.M. Smith 11,33.773801,-84.395122,12,9,11,False,True,False,True,False
94210,MSE 6757 A,Molecular Sciences and Engr 1224,33.779836,-84.396666,10,12,14,False,True,False,True,False
89981,MSE 6775 A,Ford Environmental Sci & Tech L1105,33.779004,-84.395849,12,11,12,False,False,False,False,True
89393,MSE 6796 A,Molecular Sciences and Engr G021,33.779836,-84.396666,18,14,15,False,True,False,True,False
86867,MSE 8801 S,Paper Tricentennial 109,33.780983,-84.404516,145,15,16,True,False,False,False,False
93795,MSE 8803 STE,Bunger-Henry 380,33.775803,-84.398189,8,14,15,False,True,False,True,False
87686,MATH 0999 A,Skiles 308,33.773568,-84.395957,24,12,13,True,False,True,False,False
91572,MATH 1111 A,Skiles 308,33.773568,-84.395957,24,14,15,True,True,True,True,False
80540,MATH 1113 G,Kendeda 152,33.778759,-84.399597,149,12,14,False,True,False,True,False
91587,MATH 1113 G01,Skiles 254,33.773568,-84.395957,39,8,9,True,False,True,False,False
91588,MATH 1113 G02,Skiles 268,33.773568,-84.395957,40,8,9,True,False,True,False,False
91573,MATH 1113 G03,Skiles 169,33.773568,-84.395957,36,15,16,True,False,True,False,False
91574,MATH 1113 G04,Skiles 171,33.773568,-84.395957,34,15,16,True,False,True,False,False
85531,MATH 1551 A,Howey Physics L3,33.777622,-84.398785,116,8,9,True,False,True,False,False
85524,MATH 1551 A01,Skiles 170,33.773568,-84.395957,39,8,9,False,False,False,False,True
87220,MATH 1551 A02,Skiles 246,33.773568,-84.395957,38,8,9,False,False,False,False,True
85538,MATH 1551 A03,Skiles 154,33.773568,-84.395957,39,8,9,False,False,False,False,True
89152,MATH 1551 B,College of Computing 16,33.777576,-84.397352,151,8,9,True,False,True,False,False
85534,MATH 1551 B01,Skiles 257,33.773568,-84.395957,38,8,9,False,False,False,False,True
85535,MATH 1551 B02,Skiles 168,33.773568,-84.395957,38,8,9,False,False,False,False,True
87222,MATH 1551 B03,Skiles 270,33.773568,-84.395957,38,8,9,False,False,False,False,True
86096,MATH 1551 B04,Skiles 271,33.773568,-84.395957,37,8,9,False,False,False,False,True
89148,MATH 1551 C,Boggs B5,33.776085,-84.400181,107,9,10,True,False,True,False,False
89149,MATH 1551 C01,Skiles 170,33.773568,-84.395957,36,9,10,False,False,False,False,True
89150,MATH 1551 C02,Skiles 246,33.773568,-84.395957,35,9,10,False,False,False,False,True
89151,MATH 1551 C03,Skiles 156,33.773568,-84.395957,36,9,10,False,False,False,False,True
85533,MATH 1551 E,Boggs B5,33.776085,-84.400181,135,11,12,True,False,True,False,False
89147,MATH 1551 E01,Skiles 170,33.773568,-84.395957,34,11,12,False,False,False,False,True
87221,MATH 1551 E02,Skiles 246,33.773568,-84.395957,33,11,12,False,False,False,False,True
87219,MATH 1551 E03,Skiles 156,33.773568,-84.395957,34,11,12,False,False,False,False,True
94039,MATH 1551 E04,Skiles 257,33.773568,-84.395957,34,11,12,False,False,False,False,True
92957,MATH 1551 G,D.M. Smith 105,33.773801,-84.395122,181,12,13,True,False,True,False,False
92959,MATH 1551 G01,Skiles 169,33.773568,-84.395957,37,12,13,False,False,False,False,True
92960,MATH 1551 G02,Skiles 314,33.773568,-84.395957,35,12,13,False,False,False,False,True
92961,MATH 1551 G03,Skiles 171,33.773568,-84.395957,37,12,13,False,False,False,False,True
92962,MATH 1551 G04,Skiles 256,33.773568,-84.395957,35,12,13,False,False,False,False,True
92963,MATH 1551 G05,Skiles 371,33.773568,-84.395957,37,12,13,False,False,False,False,True
89153,MATH 1551 J,Boggs B9,33.776085,-84.400181,133,14,15,True,False,True,False,False
85537,MATH 1551 J01,Skiles 271,33.773568,-84.395957,33,14,15,False,False,False,False,True
87225,MATH 1551 J02,Skiles 171,33.773568,-84.395957,33,14,15,False,False,False,False,True
87306,MATH 1551 J03,Skiles 154,33.773568,-84.395957,33,14,15,False,False,False,False,True
88198,MATH 1551 J04,Skiles 254,33.773568,-84.395957,34,14,15,False,False,False,False,True
89154,MATH 1551 L,Molecular Sciences and Engr G011,33.779836,-84.396666,60,15,16,True,False,True,False,False
85536,MATH 1551 L01,Skiles 169,33.773568,-84.395957,31,15,16,False,False,False,False,True
87223,MATH 1551 L02,Skiles 311,33.773568,-84.395957,29,15,16,False,False,False,False,True
85474,MATH 1552 A,Molecular Sciences and Engr G011,33.779836,-84.396666,143,8,9,True,False,True,False,True
85543,MATH 1552 A01,Skiles 170,33.773568,-84.395957,35,9,10,False,True,False,True,False
89172,MATH 1552 A02,Skiles 170,33.773568,-84.395957,36,8,9,False,True,False,True,False
85579,MATH 1552 A03,Skiles 255,33.773568,-84.395957,36,8,9,False,True,False,True,False
85585,MATH 1552 A04,Skiles 255,33.773568,-84.395957,36,9,10,False,True,False,True,False
86080,MATH 1552 B,Boggs B5,33.776085,-84.400181,103,8,9,True,False,True,False,True
89175,MATH 1552 B01,Skiles 156,33.773568,-84.395957,34,8,9,False,True,False,True,False
86081,MATH 1552 B02,Skiles 257,33.773568,-84.395957,34,8,9,False,True,False,True,False
86106,MATH 1552 B03,Skiles 156,33.773568,-84.395957,35,9,10,False,True,False,True,False
85542,MATH 1552 C,Scheller College of Business 300,33.776533,-84.387765,106,9,10,True,False,True,False,True
89171,MATH 1552 C01,Skiles 170,33.773568,-84.395957,35,12,13,False,True,False,True,False
85514,MATH 1552 C02,Skiles 170,33.773568,-84.395957,35,14,15,False,True,False,True,False
86612,MATH 1552 C03,Skiles 257,33.773568,-84.395957,36,12,13,False,True,False,True,False
85583,MATH 1552 E,D.M. Smith 105,33.773801,-84.395122,155,11,12,True,False,True,False,True
89177,MATH 1552 E01,Skiles 246,33.773568,-84.395957,39,12,13,False,True,False,True,False
89178,MATH 1552 E02,Skiles 156,33.773568,-84.395957,39,12,13,False,True,False,True,False
89179,MATH 1552 E03,Skiles 246,33.773568,-84.395957,39,14,15,False,True,False,True,False
86613,MATH 1552 E04,Skiles 156,33.773568,-84.395957,38,14,15,False,True,False,True,False
89176,MATH 1552 J,Boggs B5,33.776085,-84.400181,109,14,15,True,False,True,False,True
85582,MATH 1552 J01,Skiles 257,33.773568,-84.395957,37,14,15,False,True,False,True,False
89173,MATH 1552 J02,Skiles 257,33.773568,-84.395957,35,15,16,False,True,False,True,False
85478,MATH 1552 J03,Skiles 254,33.773568,-84.395957,37,15,16,False,True,False,True,False
89180,MATH 1553 A,Kendeda 152,33.778759,-84.399597,116,8,9,True,False,True,False,False
85479,MATH 1553 A01,Skiles 156,33.773568,-84.395957,38,8,9,False,False,False,False,True
85482,MATH 1553 A02,Skiles 254,33.773568,-84.395957,39,8,9,False,False,False,False,True
85510,MATH 1553 A03,Skiles 255,33.773568,-84.395957,39,8,9,False,False,False,False,True
89181,MATH 1553 B,Howey Physics L2,33.777622,-84.398785,145,8,9,True,False,True,False,False
86973,MATH 1553 B01,Skiles 256,33.773568,-84.395957,36,8,9,False,False,False,False,True
87807,MATH 1553 B02,Skiles 169,33.773568,-84.395957,37,8,9,False,False,False,False,True
86127,MATH 1553 B03,Skiles 268,33.773568,-84.395957,36,8,9,False,False,False,False,True
86128,MATH 1553 B04,Skiles 368,33.773568,-84.395957,36,8,9,False,False,False,False,True
89184,MATH 1553 D,Howey Physics L2,33.777622,-84.398785,142,9,10,True,False,True,False,False
86114,MATH 1553 D01,Skiles 257,33.773568,-84.395957,36,9,10,False,False,False,False,True
86115,MATH 1553 D02,Skiles 168,33.773568,-84.395957,35,9,10,False,False,False,False,True
86116,MATH 1553 D03,Skiles 270,33.773568,-84.395957,35,9,10,False,False,False,False,True
93209,MATH 1553 D04,Skiles 271,33.773568,-84.395957,36,9,10,False,False,False,False,True
